log_filename,freq1,freq2,freq3,freq4,freq5,freq6,IR1,IR2,IR3,IR4,IR5,IR6,raman1,raman2,raman3,raman4,raman5,raman6,adsorp_energy,CO_NPAcharge
24.log,0,0,19.5895,94.5651,159.0323,2221.1086,0,0,0.1151,0.2162,0.3048,142.6192,0,0,0.2402,0.8897,2.9546,152.2447,-0.10371,0.14363
25.log,0,0,17.1072,105.9759,156.9727,2222.0376,0,0,0.0865,0.2622,0.192,155.1748,0,0,0.2267,0.8815,2.6112,161.4838,-0.133461,0.14824
26.log,0,0,36.8286,115.9264,155.931,2223.0847,0,0,0.7168,0.3129,0.0811,165.7944,0,0,1.7264,0.8452,2.1499,167.9431,-0.159501,0.15335
27.log,0,0,65.7865,124.6378,155.7779,2224.2278,0,0,1.3649,0.3625,0.0139,174.0888,0,0,2.6119,0.7846,1.6434,171.2205,-0.182284,0.15879
28.log,0,0,84.9587,132.2526,156.3997,2225.4622,0,0,1.7611,0.407,0.04,179.8635,0,0,3.286,0.6964,1.1998,171.1326,-0.202192,0.16439
29.log,0,0,98.6867,138.8813,157.5874,2226.7563,0,0,1.964,0.4514,0.1899,183.1472,0,0,3.8427,0.5885,0.9361,167.7534,-0.219504,0.16999
30.log,0,0,109.0309,144.754,159.1208,2228.0833,0,0,1.9303,0.51,0.4466,184.1427,0,0,4.0672,0.4956,0.9056,161.4512,-0.234438,0.17582
31.log,0,0,117.0757,150.0407,160.6699,2229.3856,0,0,1.6662,0.5999,0.7352,183.2031,0,0,3.8294,0.4629,1.0394,152.8864,-0.247154,0.18093
32.log,0,0,123.5402,154.8716,162.1465,2230.6048,0,0,1.2375,0.7151,0.9621,180.832,0,0,3.159,0.5073,1.1801,142.9846,-0.257737,0.18555
33.log,0,0,128.7788,159.3146,163.7396,2231.6859,0,0,0.7557,0.8188,1.053,177.6323,0,0,2.244,0.5824,1.1673,132.851,-0.266136,0.18953
34.log,0,0,132.7353,163.1958,165.5911,2232.5754,0,0,0.3583,0.8469,0.9878,174.2516,0,0,1.382,0.5721,0.9329,123.6186,-0.272237,0.19275
35.log,0,0,135.2841,166.1583,167.4711,2233.2444,0,0,0.1258,0.7832,0.8145,171.3093,0,0,0.7991,0.4276,0.5421,116.2934,-0.277555,0.19512
36.log,0,0,136.7168,168.0947,168.8602,2233.6663,0,0,0.0322,0.6903,0.6375,169.3188,0,0,0.5098,0.2518,0.1799,111.5626,-0.280187,0.19657
37.log,0,0,0,74.5249,198.4501,2218.9315,0,0,0,0.4731,0.2248,71.7034,0,0,0,2.1138,1.4617,85.1681,0.139331,0.13245
38.log,0,0,17.0433,62.2029,183.6932,2219.0497,0,0,0.1447,0.3332,0.3256,84.7531,0,0,0.6041,1.3323,2.1947,99.3599,0.072277,0.13279
39.log,0,0,42.9598,53.1142,173.8793,2219.3591,0,0,0.1832,0.2035,0.395,99.1659,0,0,0.7677,0.7018,2.7322,113.8941,0.016705,0.13405
40.log,0,0,40.547,64.5469,167.0467,2219.808,0,0,0.1834,0.1581,0.4131,114.1611,0,0,0.5286,0.6603,3.0231,128.0768,-0.030139,0.13626
41.log,0,0,33.0276,80.0677,162.3363,2220.3987,0,0,0.1454,0.1889,0.3771,128.9781,0,0,0.3389,0.6988,3.0667,141.2144,-0.070174,0.13937
42.log,0,0,26.8972,93.7232,159.1336,2221.1409,0,0,0.1215,0.2279,0.2948,142.9336,0,0,0.2561,0.6954,2.9061,152.6398,-0.104712,0.14331
43.log,0,0,22.2852,105.6212,157.0678,2222.071,0,0,0.0864,0.2748,0.1824,155.4753,0,0,0.2257,0.6701,2.5823,161.758,-0.134683,0.14849
44.log,0,0,42.2712,115.9351,156.0987,2223.1358,0,0,0.7998,0.3256,0.0724,166.061,0,0,1.9322,0.6314,2.131,168.078,-0.160809,0.1536
45.log,0,0,69.4208,124.9009,156.1079,2224.2869,0,0,1.3842,0.3733,0.0111,174.2704,0,0,2.6994,0.579,1.6312,171.2003,-0.183592,0.15903
46.log,0,0,87.5145,132.7211,156.9631,2225.5174,0,0,1.7626,0.4129,0.0524,179.918,0,0,3.3566,0.5058,1.203,170.9347,-0.203435,0.16463
47.log,0,0,100.5148,139.567,158.4049,2226.8107,0,0,1.9422,0.4521,0.2235,183.0734,0,0,3.8813,0.4182,0.9695,167.3989,-0.22064,0.17022
48.log,0,0,110.2594,145.6886,160.1575,2228.1378,0,0,1.8818,0.5099,0.4963,183.9632,0,0,4.056,0.3552,0.9719,160.9727,-0.235447,0.17628
49.log,0,0,117.8596,151.2368,161.8493,2229.4356,0,0,1.5991,0.6033,0.7841,182.9436,0,0,3.7696,0.3622,1.1196,152.3297,-0.248057,0.18112
50.log,0,0,123.8756,156.2285,163.3069,2230.6478,0,0,1.1761,0.7217,0.9855,180.5267,0,0,3.0832,0.4475,1.2322,142.4155,-0.258634,0.18572
51.log,0,0,128.7407,160.6079,164.6708,2231.7197,0,0,0.7217,0.8372,1.0272,177.3242,0,0,2.1946,0.5739,1.1412,132.3304,-0.267227,0.18968
52.log,0,0,132.485,164.1382,166.1363,2232.599,0,0,0.3489,0.8979,0.9057,173.9778,0,0,1.3661,0.6422,0.8051,123.185,-0.273384,0.19287
53.log,0,0,135.0565,166.7085,167.7445,2233.2619,0,0,0.1251,0.8304,0.7364,171.104,0,0,0.7955,0.5041,0.4158,115.9635,-0.277414,0.1952
54.log,0,0,136.6151,168.3071,168.9644,2233.6764,0,0,0.0326,0.6862,0.6244,169.211,0,0,0.5086,0.2432,0.1614,111.3843,-0.280483,0.19661
55.log,0,0,0,82.3524,201.5641,2219.0845,0,0,0,0.5301,0.1984,71.601,0,0,0,2.5774,1.1948,85.3547,0.144271,0.13269
56.log,0,0,0,69.3575,185.1653,2219.1489,0,0,0,0.3809,0.2964,84.821,0,0,0,1.6786,1.973,99.7126,0.074378,0.13302
57.log,0,0,41.3609,57.4762,174.4678,2219.4281,0,0,0.1478,0.2626,0.3723,99.3682,0,0,0.5707,0.9848,2.5798,114.3251,0.017067,0.13426
58.log,0,0,46.4777,61.4714,167.2226,2219.8666,0,0,0.1921,0.1694,0.3967,114.4634,0,0,0.5829,0.5629,2.9183,128.5063,-0.030813,0.13647
59.log,0,0,37.5649,77.9207,162.2434,2220.466,0,0,0.1505,0.2036,0.3654,129.3488,0,0,0.362,0.5469,2.9996,141.5839,-0.071451,0.13958
60.log,0,0,31.2239,92.0491,158.9818,2221.2052,0,0,0.1262,0.2446,0.2858,143.3171,0,0,0.2675,0.5103,2.8596,152.9138,-0.106341,0.14352
61.log,0,0,25.7189,104.3108,156.9112,2222.1279,0,0,0.0863,0.2913,0.174,155.8061,0,0,0.2251,0.4674,2.551,161.8971,-0.136487,0.14872
62.log,0,12.2588,46.858,115.031,155.9921,2223.1833,0,0.3293,0.8663,0.3402,0.0646,166.2944,0,0.6928,2.1101,0.4242,2.1082,168.0581,-0.162678,0.15382
63.log,0,8.5981,72.6665,124.4467,156.121,2224.3287,0,0.2261,1.4075,0.3856,0.0082,174.3826,0,0.4806,2.7948,0.3796,1.6137,171.0181,-0.18545,0.15926
64.log,0,0,89.8704,132.7625,157.1609,2225.5707,0,0,1.7656,0.4238,0.0617,179.9347,0,0,3.4292,0.3256,1.1973,170.6017,-0.205212,0.16486
65.log,0,0,102.2721,140.1143,158.8294,2226.8648,0,0,1.9171,0.4628,0.253,182.9923,0,0,3.9155,0.2688,0.9898,166.9337,-0.222276,0.17044
66.log,0,0,111.4109,146.688,160.8012,2228.186,0,0,1.8265,0.5184,0.5443,183.7742,0,0,4.0314,0.2426,1.0243,160.4061,-0.236869,0.17648
67.log,0,0,118.4818,152.547,162.6654,2229.4791,0,0,1.5298,0.6038,0.8366,182.6688,0,0,3.6987,0.2806,1.189,151.7091,-0.249169,0.18131
68.log,0,0,124.0604,157.5926,164.2199,2230.6822,0,0,1.1177,0.7158,1.0172,180.2034,0,0,3.0061,0.3956,1.2762,141.7953,-0.259319,0.18589
69.log,0,0,128.6373,161.713,165.5946,2231.7484,0,0,0.6895,0.8495,1.0051,177.0023,0,0,2.146,0.5865,1.0945,131.7687,-0.267442,0.18981
70.log,0,0,132.2879,164.7787,166.9714,2232.6243,0,0,0.3394,0.9471,0.8253,173.708,0,0,1.3491,0.7421,0.6508,122.7379,-0.273592,0.19298
71.log,0,0,134.9769,167.0389,168.3569,2233.285,0,0,0.1242,0.8572,0.6804,170.928,0,0,0.7912,0.5636,0.3096,115.6755,-0.278459,0.19528
72.log,0,0,136.5294,168.4354,169.1568,2233.685,0,0,0.0329,0.6801,0.6144,169.109,0,0,0.5076,0.2333,0.1451,111.2161,-0.280081,0.19664
73.log,0,0,0,84.0015,202.0266,2219.1293,0,0,0,0.5372,0.1929,71.7425,0,0,0,2.6693,1.1358,85.7742,0.144217,0.13279
74.log,0,0,0,71.1475,185.3117,2219.1862,0,0,0,0.3886,0.2885,85.0285,0,0,0,1.7512,1.9172,100.1863,0.07373,0.13313
75.log,0,0,40.0254,59.3186,174.4117,2219.4669,0,0,0.1444,0.2696,0.3649,99.6144,0,0,0.5314,1.0314,2.5379,114.8024,0.016058,0.1344
76.log,0,0,47.7356,61.1865,167.0908,2219.9132,0,0,0.19,0.1777,0.3899,114.7283,0,0,0.5869,0.5338,2.8852,128.9395,-0.032028,0.13662
77.log,0,0,38.7359,77.525,162.0703,2220.5179,0,0,0.1512,0.2111,0.359,129.6099,0,0,0.3671,0.4885,2.9722,141.9427,-0.072768,0.13974
78.log,0,0,32.1859,91.5758,158.8066,2221.2558,0,0,0.1264,0.2531,0.2795,143.5414,0,0,0.2684,0.4376,2.8339,153.1735,-0.107702,0.1437
79.log,0,0,26.7997,103.8774,156.7609,2222.1838,0,0,0.0838,0.2992,0.1674,155.9677,0,0,0.2359,0.3854,2.5261,162.0316,-0.137864,0.14891
80.log,0,14.4251,50.6852,114.7547,155.8965,2223.2372,0,0.2963,0.9134,0.3468,0.0583,166.3738,0,0.6191,2.2299,0.3361,2.084,168.0543,-0.164054,0.15403
81.log,0,10.5139,75.302,124.4251,156.1135,2224.3824,0,0.2204,1.4216,0.3929,0.0049,174.3742,0,0.468,2.8647,0.2906,1.5918,170.8775,-0.186815,0.15947
82.log,0,2.4404,91.7395,133.0724,157.2573,2225.6307,0,0.2039,1.7591,0.4365,0.0661,179.8415,0,0.4686,3.4817,0.2473,1.1846,170.3305,-0.206554,0.16508
83.log,0,0,103.5451,140.7475,159.0448,2226.9188,0,0,1.8842,0.4809,0.2709,182.8174,0,0,3.9285,0.2124,0.9975,166.5488,-0.223593,0.17064
84.log,0,0,112.1986,147.5743,161.1348,2228.2353,0,0,1.7733,0.5303,0.5787,183.5332,0,0,3.9979,0.2014,1.0609,159.9388,-0.238163,0.17667
85.log,0,0,118.8913,153.5361,163.1228,2229.5273,0,0,1.4737,0.5943,0.8846,182.3847,0,0,3.6379,0.2339,1.2514,151.1972,-0.250452,0.18149
86.log,0,0,124.2185,158.4863,164.8095,2230.721,0,0,1.0747,0.6859,1.0626,179.9071,0,0,2.9475,0.3408,1.3355,141.2873,-0.260615,0.18604
87.log,0,0,128.6517,162.3199,166.3592,2231.7826,0,0,0.6655,0.8247,1.0201,176.7278,0,0,2.1079,0.5615,1.0975,131.3107,-0.268763,0.18995
88.log,0,0,132.2567,165.0602,167.8622,2232.6551,0,0,0.3301,0.9197,0.8281,173.4813,0,0,1.331,0.7159,0.6374,122.357,-0.274671,0.19308
89.log,0,0,134.8849,167.0807,168.9773,2233.3063,0,0,0.1228,0.8236,0.6869,170.7518,0,0,0.7856,0.5164,0.3171,115.373,-0.278067,0.19534
90.log,0,0,136.4708,168.5357,169.4291,2233.6922,0,0,0.0331,0.6666,0.6132,169.0207,0,0,0.5068,0.2114,0.1429,111.0798,-0.279436,0.19667
91.log,0,0,0,79.7014,199.4492,2219.0443,0,0,0,0.4982,0.2076,72.1541,0,0,0,2.3806,1.3029,86.4667,0.137519,0.1327
92.log,0,0,5.7364,67.2763,183.8638,2219.1537,0,0,0.1271,0.3567,0.3044,85.376,0,0,0.5407,1.5238,2.0596,100.7894,0.069012,0.1331
93.log,0,0,40.5101,57.5078,173.6485,2219.4702,0,0,0.1527,0.2424,0.3745,99.8848,0,0,0.6249,0.8683,2.6268,115.3253,0.012545,0.13442
94.log,0,0,43.8536,63.8806,166.6448,2219.9275,0,0,0.1822,0.1725,0.3938,114.898,0,0,0.5586,0.5708,2.9373,129.3976,-0.034806,0.13669
95.log,0,0,36.2606,79.4206,161.8455,2220.5306,0,0,0.1477,0.2041,0.3583,129.6648,0,0,0.3545,0.5595,2.997,142.3288,-0.075079,0.13987
96.log,0,0,30.1404,93.234,158.6769,2221.2764,0,0,0.1231,0.2457,0.2754,143.5011,0,0,0.2611,0.5258,2.8411,153.4658,-0.109683,0.14385
97.log,0,0,26.1196,105.3785,156.7118,2222.2193,0,0,0.0838,0.2926,0.162,155.8548,0,0,0.2791,0.4807,2.5168,162.2254,-0.139594,0.14907
98.log,0,13.3835,53.3807,116.018,155.9252,2223.2846,0,0.2726,0.9387,0.3429,0.0537,166.2176,0,0.5668,2.2677,0.43,2.0624,168.1434,-0.165569,0.15421
99.log,0,8.3759,76.6143,125.4286,156.1888,2224.4383,0,0.2177,1.4156,0.394,0.0027,174.1853,0,0.4636,2.8715,0.3777,1.566,170.8517,-0.188126,0.15966
100.log,0,3.174,92.5094,133.8399,157.3659,2225.6855,0,0.2014,1.7384,0.4446,0.068,179.5908,0,0.4646,3.4876,0.3277,1.1641,170.1837,-0.207673,0.16525
101.log,0,0,103.9058,141.256,159.152,2226.9632,0,0,1.8506,0.4927,0.2774,182.5165,0,0,3.9163,0.2839,0.9891,166.2899,-0.224505,0.17081
102.log,0,0,112.3381,147.8511,161.2207,2228.278,0,0,1.7358,0.5363,0.5923,183.2195,0,0,3.9693,0.2524,1.0704,159.5899,-0.238849,0.17684
103.log,0,0,118.9165,153.6448,163.2345,2229.5747,0,0,1.4403,0.5808,0.9121,182.0803,0,0,3.6012,0.2457,1.2876,150.7926,-0.250889,0.18164
104.log,0,0,124.2006,158.4739,165.0304,2230.7605,0,0,1.0487,0.6445,1.1085,179.6267,0,0,2.9114,0.3009,1.4028,140.8599,-0.260782,0.18619
105.log,0,0,128.6079,162.1989,166.7736,2231.8166,0,0,0.6478,0.7579,1.0803,176.4746,0,0,2.078,0.4714,1.1908,130.892,-0.268703,0.19006
106.log,0,0,132.1675,164.9011,168.4105,2232.6814,0,0,0.3207,0.8374,0.8937,173.2602,0,0,1.3122,0.5843,0.7497,121.983,-0.274874,0.19317
107.log,0,0,134.7575,167.0025,169.443,2233.3215,0,0,0.1201,0.7679,0.7229,170.5814,0,0,0.7782,0.4221,0.3815,115.083,-0.27895,0.19541
108.log,0,0,136.4183,168.5695,169.6595,2233.6978,0,0,0.0331,0.6496,0.6175,168.9462,0,0,0.5061,0.1826,0.1508,110.9719,-0.2798,0.19671
109.log,0,0,0,69.357,195.0064,2218.8818,0,0,0,0.4167,0.2407,72.7427,0,0,0,1.7847,1.6397,87.2462,0.126645,0.13249
110.log,0,0,19.162,58.9572,181.5209,2219.0572,0,0,0.1429,0.2931,0.3349,85.8244,0,0,0.6437,1.1124,2.3148,101.3948,0.061676,0.13297
111.log,0,0,37.9416,55.3055,172.3345,2219.4159,0,0,0.1865,0.1763,0.3942,100.1854,0,0,0.7479,0.6429,2.792,115.8008,0.007429,0.13435
112.log,0,0,35.2498,67.4683,165.8334,2219.9108,0,0,0.1702,0.1613,0.4039,115.0592,0,0,0.4918,0.6818,3.0391,129.7625,-0.03855,0.13668
113.log,0,0,29.9248,82.1526,161.3739,2220.5258,0,0,0.1414,0.1922,0.3612,129.6731,0,0,0.3335,0.7248,3.0494,142.5892,-0.077987,0.13991
114.log,0,0,24.4865,95.4144,158.3229,2221.2925,0,0,0.1172,0.2329,0.2736,143.3826,0,0,0.2509,0.722,2.8647,153.622,-0.112063,0.14451
115.log,0,0,23.1494,107.1125,156.4632,2222.2576,0,0,0.0908,0.2805,0.1585,155.6371,0,0,0.3414,0.6903,2.516,162.2957,-0.141649,0.14919
116.log,0,10.2052,53.8399,117.2958,155.7639,2223.3144,0,0.2554,0.9573,0.3333,0.0507,165.9102,0,0.527,2.2551,0.64,2.0443,168.1202,-0.167389,0.15435
117.log,0,4.2815,76.5486,126.2713,156.0848,2224.4605,0,0.2129,1.4107,0.3884,0.0015,173.8222,0,0.4553,2.8437,0.5777,1.5393,170.7253,-0.189758,0.1598
118.log,0,0,92.3098,134.2657,157.2759,2225.7188,0,0,1.7214,0.443,0.0683,179.2148,0,0,3.4625,0.5097,1.1359,169.9772,-0.209149,0.1654
119.log,0,0,103.5606,141.2285,159.0414,2226.994,0,0,1.8287,0.4935,0.2775,182.1547,0,0,3.8919,0.4395,0.9637,166.0143,-0.225847,0.17097
120.log,0,0,111.9671,147.419,161.0636,2228.3083,0,0,1.7162,0.5366,0.5912,182.8851,0,0,3.9478,0.373,1.0497,159.2619,-0.24007,0.17698
121.log,0,0,118.5692,152.947,163.0468,2229.6128,0,0,1.4266,0.5737,0.9162,181.7804,0,0,3.5837,0.3199,1.2802,150.4327,-0.251977,0.18177
122.log,0,0,123.9644,157.6728,164.882,2230.7916,0,0,1.0373,0.6161,1.1359,179.3624,0,0,2.8928,0.3062,1.4384,140.4849,-0.261669,0.18628
123.log,0,0,128.4873,161.5151,166.7587,2231.8435,0,0,0.6358,0.6877,1.1506,176.2471,0,0,2.055,0.3729,1.3095,130.5287,-0.269177,0.19015
124.log,0,0,132.1037,164.5149,168.5962,2232.7045,0,0,0.3118,0.745,0.9799,173.0755,0,0,1.2935,0.4259,0.9048,121.6725,-0.274467,0.19323
125.log,0,0,134.7215,166.9612,169.7978,2233.3373,0,0,0.117,0.7067,0.7708,170.4565,0,0,0.7711,0.3132,0.4695,114.886,-0.277819,0.19545
126.log,0,0,136.3584,168.5686,169.8244,2233.7013,0,0,0.0331,0.6321,0.6242,168.8862,0,0,0.5052,0.1525,0.1638,110.8841,-0.280503,0.19673
127.log,0,0,0,54.4668,190.8608,2218.7488,0,0,0,0.3046,0.2817,73.3381,0,0,0,1.0959,2.0074,87.9815,0.118027,0.1323
128.log,0,0,24.2407,49.9899,179.3857,2218.9781,0,0,0.1884,0.1984,0.3668,86.3063,0,0,0.744,0.6984,2.5742,101.9672,0.056465,0.13281
129.log,0,0,29.1336,56.9886,171.0921,2219.3608,0,0,0.1936,0.1386,0.4157,100.5288,0,0,0.6165,0.677,2.9661,116.2623,0.004393,0.13427
130.log,0,0,25.4411,70.9355,165.1381,2219.8818,0,0,0.1581,0.1538,0.4155,115.2827,0,0,0.4069,0.8207,3.1455,130.1159,-0.040229,0.13666
131.log,0,0,21.669,84.7826,160.9822,2220.5296,0,0,0.134,0.1849,0.3645,129.7916,0,0,0.3008,0.8986,3.1087,142.8444,-0.078828,0.13995
132.log,0,0,17.5085,97.2931,158.0758,2221.3253,0,0,0.1113,0.2253,0.2718,143.4033,0,0,0.2399,0.9186,2.8955,153.7958,-0.112375,0.14457
133.log,0,0,19.8558,108.4016,156.3279,2222.2923,0,0,0.1067,0.273,0.1553,155.532,0,0,0.428,0.898,2.522,162.3931,-0.141621,0.14927
134.log,0,0,53.2865,118.1471,155.6693,2223.3331,0,0,0.9695,0.3263,0.0486,165.6854,0,0,2.2181,0.8473,2.0333,168.1399,-0.167126,0.15444
135.log,0,0,76.1616,126.7663,156.0275,2224.4801,0,0,1.4153,0.3824,0.001,173.5476,0,0,2.8168,0.7757,1.5188,170.6785,-0.189342,0.15991
136.log,0,0,91.9029,134.467,157.2275,2225.7553,0,0,1.7172,0.4384,0.0679,178.9367,0,0,3.4405,0.6903,1.1095,169.8853,-0.208624,0.16551
137.log,0,0,103.0176,141.1088,158.9364,2227.0282,0,0,1.8214,0.4908,0.2729,181.8902,0,0,3.8736,0.596,0.9309,165.8805,-0.225242,0.17108
138.log,0,0,111.5073,146.9874,160.9054,2228.3388,0,0,1.7111,0.536,0.5819,182.6404,0,0,3.9371,0.5001,1.0123,159.0901,-0.239432,0.17685
139.log,0,0,118.2426,152.2557,162.8722,2229.6486,0,0,1.4241,0.5726,0.9087,181.565,0,0,3.5786,0.4103,1.2484,150.2377,-0.251374,0.18187
140.log,0,0,123.7759,156.836,164.7115,2230.8192,0,0,1.0341,0.6039,1.1447,179.1815,0,0,2.8864,0.3403,1.4405,140.2828,-0.261208,0.18637
141.log,0,0,128.4223,160.8138,166.6674,2231.8676,0,0,0.6282,0.6403,1.2001,176.0983,0,0,2.0406,0.311,1.3936,130.3338,-0.269034,0.19022
142.log,0,0,132.0872,164.1641,168.649,2232.725,0,0,0.3045,0.6687,1.0546,172.9554,0,0,1.2791,0.293,1.0413,121.5038,-0.274921,0.19329
143.log,0,0,134.6732,166.8762,169.9509,2233.3492,0,0,0.1144,0.6525,0.8155,170.3698,0,0,0.7654,0.2161,0.5528,114.7633,-0.278851,0.19549
144.log,0,0,136.3164,168.5819,169.9415,2233.7042,0,0,0.033,0.617,0.6309,168.84,0,0,0.5043,0.1262,0.1768,110.8186,-0.280454,0.19675
145.log,0,0,21.0687,39.3053,188.7132,2218.6877,0,0,0.2653,0.1621,0.3061,73.7183,0,0,0.826,0.5301,2.2116,88.4711,0.111972,0.13216
146.log,0,0,21.8263,46.0581,178.028,2218.9479,0,0,0.233,0.1231,0.3863,86.6446,0,0,0.6718,0.5679,2.7337,102.383,0.052271,0.13273
147.log,0,0,20.6706,59.0976,170.3817,2219.3288,0,0,0.1862,0.1295,0.4281,100.791,0,0,0.4846,0.7533,3.0652,116.6015,0.001331,0.13423
148.log,0,0,18.2602,73.1591,164.8177,2219.8474,0,0,0.1523,0.1507,0.4214,115.452,0,0,0.3572,0.9085,3.1936,130.3867,-0.042596,0.13666
149.log,0,0,14.4916,86.4247,160.7052,2220.5373,0,0,0.1293,0.1822,0.366,129.9193,0,0,0.2742,0.9986,3.1428,143.0521,-0.080713,0.13999
150.log,0,0,12.801,98.4597,157.8948,2221.355,0,0,0.1086,0.2227,0.2701,143.4972,0,0,0.2342,1.0296,2.9134,153.9459,-0.11395,0.1446
151.log,0,0,17.9822,109.1977,156.2358,2222.3191,0,0,0.1144,0.2704,0.1531,155.5465,0,0,0.463,1.0141,2.5259,162.4959,-0.142993,0.14977
152.log,0,0,53.4055,118.6537,155.6233,2223.349,0,0,0.9836,0.3236,0.0467,165.6105,0,0,2.2083,0.9631,2.0279,168.1965,-0.168359,0.15452
153.log,0,0,76.3956,127.0667,156.0019,2224.4915,0,0,1.422,0.3795,0.0008,173.4106,0,0,2.8065,0.8862,1.507,170.6945,-0.190464,0.16
154.log,0,0,91.8338,134.6111,157.245,2225.777,0,0,1.7156,0.4352,0.0699,178.7853,0,0,3.4287,0.7908,1.0952,169.8575,-0.20964,0.16524
155.log,0,0,102.9622,141.0923,158.993,2227.0485,0,0,1.8145,0.4881,0.2762,181.7415,0,0,3.8636,0.6834,0.9169,165.8132,-0.226158,0.17085
156.log,0,0,111.3781,146.797,160.9369,2228.3563,0,0,1.7031,0.5346,0.5827,182.4913,0,0,3.9262,0.572,0.9973,158.9964,-0.240244,0.17693
157.log,0,0,118.0463,151.9043,162.8313,2229.6699,0,0,1.4195,0.5718,0.9056,181.4255,0,0,3.5718,0.4633,1.2319,150.126,-0.252076,0.18195
158.log,0,0,123.6299,156.3795,164.6439,2230.835,0,0,1.0304,0.5988,1.1471,179.0621,0,0,2.8802,0.3642,1.4387,140.164,-0.261787,0.18643
159.log,0,0,128.3502,160.42,166.6323,2231.8824,0,0,0.6225,0.6162,1.2241,175.9986,0,0,2.0301,0.2817,1.4365,130.2153,-0.269454,0.19026
160.log,0,0,132.049,163.9958,168.6545,2232.7388,0,0,0.2997,0.6226,1.0979,172.8736,0,0,1.2696,0.2132,1.1224,121.3952,-0.275107,0.19333
161.log,0,0,134.6394,166.8906,170.0235,2233.3579,0,0,0.1128,0.6166,0.8441,170.3091,0,0,0.7615,0.152,0.6069,114.6788,-0.278761,0.19552
162.log,0,0,136.2913,168.6194,170.008,2233.7065,0,0,0.033,0.6065,0.6356,168.8051,0,0,0.5037,0.1079,0.1859,110.7651,-0.280464,0.19677
1.log,0,0,17.4696,39.5479,184.5611,2219.8277,0,0,0.1595,0.1836,0.0829,65.223,0,0,0.4764,0.5595,2.4169,66.7818,0.035421,0.12202
2.log,0,0,24.7554,41.0701,176.8339,2219.9587,0,0,0.1907,0.1016,0.1037,75.5752,0,0,0.4864,0.4487,2.8801,78.5778,-0.009971,0.12252
3.log,0,0,22.0519,53.3536,170.9762,2220.248,0,0,0.1618,0.1002,0.1042,87.3682,0,0,0.3243,0.6216,3.1376,90.8111,-0.049344,0.1239
4.log,0,0,18.8438,67.0056,166.4578,2220.7005,0,0,0.1347,0.1153,0.0858,99.9157,0,0,0.2304,0.7704,3.1889,102.8203,-0.083911,0.12613
5.log,0,0,16.2914,79.9053,162.9159,2221.3405,0,0,0.1121,0.139,0.0571,112.5426,0,0,0.1817,0.8628,3.0704,113.9741,-0.114503,0.12917
6.log,0,0,15.9344,91.5268,160.2282,2222.1158,0,0,0.0897,0.1711,0.031,124.5824,0,0,0.1664,0.9026,2.8185,123.6772,-0.141732,0.13345
7.log,0,0,18.3577,101.8977,158.279,2223.0082,0,0,0.0766,0.2101,0.0247,135.4392,0,0,0.2116,0.9014,2.4694,131.3782,-0.166041,0.13772
8.log,0,0,32.5863,111.1203,157.0171,2224.0198,0,0,0.5435,0.2542,0.0582,144.6797,0,0,1.1523,0.8687,2.0779,136.6118,-0.187783,0.14244
9.log,0,0,57.1527,119.3673,156.3953,2225.1293,0,0,1.2957,0.3011,0.1518,151.961,0,0,2.3187,0.8117,1.7066,139.0703,-0.207227,0.14697
10.log,0,0,75.6331,126.6771,156.268,2226.3262,0,0,1.5814,0.35,0.3182,157.1112,0,0,2.8331,0.7363,1.4215,138.622,-0.224555,0.15208
11.log,0,0,89.6878,133.0996,156.4469,2227.57,0,0,1.6635,0.4007,0.5512,160.1489,0,0,3.1645,0.6517,1.2733,135.3934,-0.239905,0.15713
12.log,0,4.0596,100.9761,138.7912,156.8257,2228.8311,0,0.1531,1.5675,0.4532,0.8236,161.2354,0,0.461,3.2397,0.5696,1.2733,129.7601,-0.253375,0.16268
13.log,0,7.342,110.4453,143.851,157.28,2230.0607,0,0.1281,1.3093,0.5102,1.0882,160.6726,0,0.4463,2.9815,0.504,1.3775,122.3296,-0.265033,0.16721
14.log,0,9.5469,118.5611,148.3755,157.8043,2231.2045,0,0.106,0.9319,0.5715,1.282,158.8802,0,0.4284,2.3947,0.4667,1.488,113.9117,-0.274922,0.17129
15.log,0,11.1607,125.49,152.4697,158.6002,2232.2144,0,0.0869,0.5151,0.6324,1.3368,156.3583,0,0.4089,1.601,0.4597,1.4774,105.4225,-0.283128,0.1748
16.log,0,12.2179,130.9536,156.0892,159.8425,2233.0425,0,0.0715,0.1904,0.6674,1.1988,153.6415,0,0.3919,0.8545,0.4492,1.2314,97.7663,-0.290214,0.17765
17.log,8.762,12.6127,134.6429,159.1109,161.2636,2233.6724,0.0454,0.0601,0.0573,0.6593,0.8897,151.2623,0.3771,0.3812,0.3986,0.4006,0.7487,91.7627,-0.295186,0.17976
18.log,11.2832,12.3026,136.6458,161.1787,162.1616,2234.0665,0.0485,0.0523,0.0606,0.6076,0.5937,149.6198,0.3744,0.3753,0.2285,0.3054,0.2899,87.8799,-0.298407,0.18105
19.log,0,0,0,54.3511,185.6986,2219.89,0,0,0,0.2565,0.0707,65.1916,0,0,0,0.9689,2.2267,67.1592,0.037978,0.12221
20.log,0,0,28.4445,45.8012,177.3144,2220.0188,0,0,0.1422,0.1737,0.0924,75.6775,0,0,0.573,0.5551,2.7401,79.0166,-0.009258,0.12271
